time_min;T_gas_C;T_deck_C;qconv_deck_W_m2;qrad_deck_W_m2;T_hanger_C;qconv_hanger_W_m2;qrad_hanger_W_m2;T_cable_C;qconv_cable_W_m2;qrad_cable_W_m2
11,666666666666666;701,2594873775967;456,4068723386734;6171,850687860022;24571,3586575323;402,308807574216;6393,5071493471705;23383,235144131715;133,2247198083842;8521,4295603541;20733,918397696125
11,75;702,3146438246525;459,4733962785718;6121,315375973081;24538,259653204357;405,281380109074;6352,701945821838;23392,458598100442;134,3500657264837;8520,521513538188;20820,269759464463
11,833333333333334;703,3624214949439;462,52226013795496;6071,0311886520185;24503,251560671895;408,243464308502;6311,956853956044;23399,9697497389;135,4775573670708;8519,468671472534;20906,19230305018
11,916666666666666;704,4029228727254;465,55333938494806;6021,0040339247225;24466,369512450576;411,1948877035083;6271,27784021189;23405,78374667955;136,60717115649416;8518,272961918095;20991,68900967132
12,0;705,4362483218545;468,5665165777799;5971,239587194434;24427,64887146036;414,1354815218028;6230,670747345864;23409,916068629074;137,73888379395274;8516,936275743468;21076,762801922763
12,083333333333334;706,4624961438842;471,5616813235314;5921,743293601864;24387,125204651453;417,065080740766;6190,141294501099;23412,38252103233;138,87267224553486;8515,460467918527;21161,41654506619
12,166666666666666;707,4817626341827;474,5387302301571;5872,520370508821;24344,83425666939;419,98352413746596;6149,695077316262;23413,199228281122;140,00851373838182;8513,84735847524;21245,653048283948
12,25;708,4941421361547;477,4975668519881;5823,5758101006395;24300,811923616468;422,89065433562354;6109,337568055231;23412,38262648655;141,14638575497275;8512,098733437013;21329,475065898223
12,333333333333334;709,4997270936447;480,43810162893806;5774,914382104164;24255,094226963432;425,78631784943747;6069,0741157612865;23409,94945583362;142,28626602752755;8510,216345717728;21412,885298556565
12,416666666666666;710,4986081015925;483,36025181964743;5726,540636617665;24207,71728766432;428,6703651241897;6028,909946439403;23405,91675253837;143,42813253252498;8508,201915991756;21495,886394385117
12,5;711,4908739550117;486,2639414288095;5678,458907048626;24158,717300524066;431,54265057356224;5988,850163269809;23400,30184042735;144,57196348533316;8506,057133536013;21578,480950110497
12,583333333333334;712,4766116963575;489,1491011289332;5630,6733131550545;24108,130508867158;434,40303261360566;5948,899746855801;23393,122322160412;145,71773733494942;8503,783657045178;21660,671512151515
12,666666666666666;713,4559066613458;492,0156681768037;5583,187764185608;24055,993179552486;437,25137369331003;5909,063555508476;23384,39607011825;146,8654327588471;8501,38311542112;21742,460577681828
12,75;714,4288425232843;494,8635863249104;5536,005962113553;24002,341578377076;440,08754032173835;5869,34632557076;23374,141216975855;148,0150286579265;8498,85710853748;21823,85059566435
